MsgID.STATE,0.0000000,False,False,1
MsgID.LOCAL_VELOCITY,0.0000000,3.2700000,8.2900000,-0.1100000
MsgID.LOCAL_POSITION,169.3620000,102.1450119,-54.0521088,-8.0259323
MsgID.LOCAL_VELOCITY,169.3620000,3.2744517,8.2982178,-0.1140565
MsgID.GLOBAL_POSITION,0.0000000,-122.3980403,37.7934082,7.9780000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.2400000,0.0300000
MsgID.LOCAL_POSITION,169.6130000,103.0872955,-52.1793404,-7.9784870
MsgID.LOCAL_VELOCITY,169.6130000,3.2409337,8.2467270,0.0387838
MsgID.GLOBAL_POSITION,0.0000000,-122.3980159,37.7934147,7.9570000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.3300000,-0.1900000
MsgID.LOCAL_POSITION,169.8630000,103.8110886,-50.0119095,-7.9570532
MsgID.LOCAL_VELOCITY,169.8630000,3.2459648,8.3326416,-0.1977956
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3979905,37.7934204,7.9790000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.3100000,-0.2000000
MsgID.LOCAL_POSITION,170.1130000,104.4397049,-47.7553864,-7.9792314
MsgID.LOCAL_VELOCITY,170.1130000,3.2406695,8.3162403,-0.2060461
MsgID.GLOBAL_POSITION,0.0000000,-122.3979673,37.7934284,7.9930000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.2600000,-0.1000000
MsgID.LOCAL_POSITION,170.3630000,105.3283691,-45.6955910,-7.9935942
MsgID.LOCAL_VELOCITY,170.3630000,3.2469945,8.2655258,-0.1000061
MsgID.GLOBAL_POSITION,0.0000000,-122.3979449,37.7934372,7.9940000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.2400000,0.0000000
MsgID.LOCAL_POSITION,170.6130000,106.3060608,-43.7005157,-7.9944038
MsgID.LOCAL_VELOCITY,170.6130000,3.2438133,8.2454748,0.0036085
MsgID.GLOBAL_POSITION,0.0000000,-122.3979220,37.7934441,7.9940000
MsgID.LOCAL_VELOCITY,0.0000000,3.2300000,8.2600000,0.0000000
MsgID.LOCAL_POSITION,170.8630000,107.0810928,-41.6633911,-7.9948335
MsgID.LOCAL_VELOCITY,170.8630000,3.2306001,8.2694616,-0.0041345
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978989,37.7934501,8.0060000
MsgID.LOCAL_VELOCITY,0.0000000,3.2200000,8.2700000,0.0300000
MsgID.LOCAL_POSITION,171.1130000,107.7398300,-39.6153717,-8.0066032
MsgID.LOCAL_VELOCITY,171.1130000,3.2212319,8.2728605,0.0334457
MsgID.GLOBAL_POSITION,0.0000000,-122.3978752,37.7934578,8.0010000
MsgID.LOCAL_VELOCITY,0.0000000,3.2200000,8.2500000,0.1100000
MsgID.LOCAL_POSITION,171.3630000,108.5924683,-37.5052910,-8.0014191
MsgID.LOCAL_VELOCITY,171.3630000,3.2279596,8.2515917,0.1151095
MsgID.GLOBAL_POSITION,0.0000000,-122.3978511,37.7934668,7.9950000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.2700000,0.0400000
MsgID.LOCAL_POSITION,171.6130000,109.5996170,-35.3592834,-7.9956079
MsgID.LOCAL_VELOCITY,171.6130000,3.2467899,8.2765207,0.0465613
MsgID.GLOBAL_POSITION,0.0000000,-122.3978303,37.7934738,7.9980000
MsgID.LOCAL_VELOCITY,0.0000000,3.2200000,8.2800000,0.0600000
MsgID.LOCAL_POSITION,171.8630000,110.3802719,-33.5116425,-7.9983606
MsgID.LOCAL_VELOCITY,171.8630000,3.2240736,8.2825489,0.0661583
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978067,37.7934811,7.9970000
MsgID.LOCAL_VELOCITY,0.0000000,3.2000000,8.2900000,0.0200000
MsgID.LOCAL_POSITION,172.1130000,111.1815491,-31.4144058,-7.9979162
MsgID.LOCAL_VELOCITY,172.1130000,3.2022793,8.2975874,0.0263860
MsgID.GLOBAL_POSITION,0.0000000,-122.3977825,37.7934871,8.0060000
MsgID.LOCAL_VELOCITY,0.0000000,3.1900000,8.2900000,0.0200000
MsgID.LOCAL_POSITION,172.3630000,111.8511276,-29.2630997,-8.0066423
MsgID.LOCAL_VELOCITY,172.3630000,3.1915932,8.2995749,0.0229962
MsgID.GLOBAL_POSITION,0.0000000,-122.3977596,37.7934932,8.0050000
MsgID.LOCAL_VELOCITY,0.0000000,3.2000000,8.2600000,0.1200000
MsgID.LOCAL_POSITION,172.6130000,112.5278854,-27.2338581,-8.0054522
MsgID.LOCAL_VELOCITY,172.6130000,3.2080121,8.2688608,0.1252971
MsgID.LOCAL_POSITION,172.8680000,113.5830917,-25.1615143,-8.0009069
MsgID.LOCAL_VELOCITY,172.8680000,3.2434969,8.2673159,0.0952425
MsgID.GLOBAL_POSITION,0.0000000,-122.3977363,37.7935027,8.0000000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.2600000,0.0900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,173.1180000,114.3087921,-23.0826378,-8.0062380
MsgID.LOCAL_VELOCITY,173.1180000,3.2155607,8.2762985,0.1117477
MsgID.GLOBAL_POSITION,0.0000000,-122.3977129,37.7935092,8.0060000
MsgID.LOCAL_VELOCITY,0.0000000,3.2100000,8.2700000,0.1100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976883,37.7935160,8.0100000
MsgID.LOCAL_VELOCITY,0.0000000,3.2100000,8.2700000,0.1200000
MsgID.LOCAL_POSITION,173.3710000,115.0589905,-20.8962879,-8.0108271
MsgID.LOCAL_VELOCITY,173.3710000,3.2179477,8.2741108,0.1208617
MsgID.GLOBAL_POSITION,0.0000000,-122.3976663,37.7935237,8.0090000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.2600000,0.1200000
MsgID.LOCAL_POSITION,173.6210000,115.9254761,-18.9363995,-8.0093689
MsgID.LOCAL_VELOCITY,173.6210000,3.2460072,8.2619438,0.1222856
MsgID.GLOBAL_POSITION,0.0000000,-122.3976415,37.7935311,7.9960000
MsgID.LOCAL_VELOCITY,0.0000000,3.2300000,8.2700000,0.1000000
MsgID.LOCAL_POSITION,173.8710000,116.7463989,-16.7346668,-7.9967642
MsgID.LOCAL_VELOCITY,173.8710000,3.2345219,8.2728920,0.1083721
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976180,37.7935383,7.9920000
MsgID.LOCAL_VELOCITY,0.0000000,3.2400000,8.2700000,0.0100000
MsgID.LOCAL_POSITION,174.1220000,117.5419006,-14.6450300,-7.9921637
MsgID.LOCAL_VELOCITY,174.1220000,3.2431192,8.2755375,0.0111704
MsgID.GLOBAL_POSITION,0.0000000,-122.3975953,37.7935451,7.9880000
MsgID.LOCAL_VELOCITY,0.0000000,2.9500000,7.4800000,0.0000000
MsgID.LOCAL_POSITION,174.3720000,118.3022537,-12.6255102,-7.9888172
MsgID.LOCAL_VELOCITY,174.3720000,2.9517121,7.4873548,-0.0016155
MsgID.GLOBAL_POSITION,0.0000000,-122.3975754,37.7935500,7.9840000
MsgID.LOCAL_VELOCITY,0.0000000,2.2600000,5.6200000,-0.0900000
MsgID.LOCAL_POSITION,174.6220000,118.8460999,-10.8543720,-7.9845176
MsgID.LOCAL_VELOCITY,174.6220000,2.2645011,5.6256990,-0.0921670
MsgID.GLOBAL_POSITION,0.0000000,-122.3975623,37.7935555,8.1100000
MsgID.LOCAL_VELOCITY,0.0000000,0.8800000,3.7300000,-1.3900000
MsgID.LOCAL_POSITION,174.8720000,119.4533005,-9.6961851,-8.1104298
MsgID.LOCAL_VELOCITY,174.8720000,0.8848200,3.7399373,-1.3990246
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975542,37.7935554,8.6200000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3700000,3.0400000,-2.9500000
MsgID.LOCAL_POSITION,175.1220000,119.4413452,-8.9705448,-8.6208096
MsgID.LOCAL_VELOCITY,175.1220000,-1.3776035,3.0444336,-2.9513772
MsgID.GLOBAL_POSITION,0.0000000,-122.3975466,37.7935507,9.1840000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7500000,2.7700000,-1.2200000
MsgID.LOCAL_POSITION,175.3720000,118.9157562,-8.2963362,-9.1845512
MsgID.LOCAL_VELOCITY,175.3720000,-1.7523683,2.7736571,-1.2294813
MsgID.GLOBAL_POSITION,0.0000000,-122.3975374,37.7935481,9.1620000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8100000,2.5500000,0.8900000
MsgID.LOCAL_POSITION,175.6220000,118.6312561,-7.4796495,-9.1626511
MsgID.LOCAL_VELOCITY,175.6220000,-1.8170010,2.5563955,0.8906181
MsgID.GLOBAL_POSITION,0.0000000,-122.3975322,37.7935415,8.9370000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2300000,1.9800000,0.2900000
MsgID.LOCAL_POSITION,175.8720000,117.8999710,-7.0162783,-8.9372444
MsgID.LOCAL_VELOCITY,175.8720000,-3.2317193,1.9821965,0.2955846
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975282,37.7935322,8.9540000
MsgID.LOCAL_VELOCITY,0.0000000,-4.6500000,1.4300000,-0.4100000
MsgID.LOCAL_POSITION,176.1230000,116.8602524,-6.6633682,-8.9542503
MsgID.LOCAL_VELOCITY,176.1230000,-4.6521640,1.4328313,-0.4166648
MsgID.GLOBAL_POSITION,0.0000000,-122.3975244,37.7935203,9.0170000
MsgID.LOCAL_VELOCITY,0.0000000,-5.5100000,1.0600000,-0.1700000
MsgID.LOCAL_POSITION,176.3730000,115.5391998,-6.3242016,-9.0174570
MsgID.LOCAL_VELOCITY,176.3730000,-5.5113444,1.0651448,-0.1784492
MsgID.GLOBAL_POSITION,0.0000000,-122.3975218,37.7935058,9.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-6.3300000,0.7300000,0.0200000
MsgID.LOCAL_POSITION,176.6230000,113.9275742,-6.0961189,-9.0045185
MsgID.LOCAL_VELOCITY,176.6230000,-6.3354506,0.7369329,0.0294546
MsgID.GLOBAL_POSITION,0.0000000,-122.3975198,37.7934918,8.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-7.2600000,0.4100000,-0.0500000
MsgID.LOCAL_POSITION,176.8730000,112.3748779,-5.9191093,-8.9918137
MsgID.LOCAL_VELOCITY,176.8730000,-7.2640271,0.4198511,-0.0554678
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975206,37.7934759,9.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-8.0900000,0.1700000,-0.0700000
MsgID.LOCAL_POSITION,177.1230000,110.6125107,-5.9885807,-9.0026007
MsgID.LOCAL_VELOCITY,177.1230000,-8.0915060,0.1749564,-0.0715496
MsgID.GLOBAL_POSITION,0.0000000,-122.3975196,37.7934553,9.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-8.5600000,0.0600000,0.0200000
MsgID.LOCAL_POSITION,177.3730000,108.3171616,-5.8947277,-9.0119381
MsgID.LOCAL_VELOCITY,177.3730000,-8.5622120,0.0636219,0.0235166
MsgID.GLOBAL_POSITION,0.0000000,-122.3975178,37.7934356,9.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-8.7300000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,177.6230000,106.1342545,-5.7360215,-9.0115042
MsgID.LOCAL_VELOCITY,177.6230000,-8.7337723,-0.0023225,0.0484011
MsgID.GLOBAL_POSITION,0.0000000,-122.3975185,37.7934167,9.0140000
MsgID.LOCAL_VELOCITY,0.0000000,-8.7900000,-0.0600000,0.1000000
MsgID.LOCAL_POSITION,177.8730000,104.0366821,-5.7995853,-9.0146980
MsgID.LOCAL_VELOCITY,177.8730000,-8.7933350,-0.0652406,0.1000657
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975202,37.7933971,9.0240000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8300000,-0.0800000,0.1200000
MsgID.LOCAL_POSITION,178.1230000,101.8559189,-5.9537287,-9.0246286
MsgID.LOCAL_VELOCITY,178.1230000,-8.8354273,-0.0858935,0.1272430
MsgID.GLOBAL_POSITION,0.0000000,-122.3975207,37.7933776,9.0230000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8300000,-0.0500000,0.2200000
MsgID.LOCAL_POSITION,178.3730000,99.6872482,-5.9984336,-9.0234919
MsgID.LOCAL_VELOCITY,178.3730000,-8.8393784,-0.0575103,0.2298763
MsgID.GLOBAL_POSITION,0.0000000,-122.3975183,37.7933574,9.0130000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8700000,-0.0300000,0.1700000
MsgID.LOCAL_POSITION,178.6230000,97.4428940,-5.7797999,-9.0136843
MsgID.LOCAL_VELOCITY,178.6230000,-8.8773165,-0.0396700,0.1768667
MsgID.GLOBAL_POSITION,0.0000000,-122.3975207,37.7933359,9.0170000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8800000,-0.0900000,0.1500000
MsgID.LOCAL_POSITION,178.8740000,95.0478897,-5.9970794,-9.0171881
MsgID.LOCAL_VELOCITY,178.8740000,-8.8853130,-0.0969842,0.1561142
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975204,37.7933166,9.0190000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8700000,-0.0500000,0.1600000
MsgID.LOCAL_POSITION,179.1240000,92.9120941,-5.9667907,-9.0195608
MsgID.LOCAL_VELOCITY,179.1240000,-8.8748589,-0.0597652,0.1671902
MsgID.GLOBAL_POSITION,0.0000000,-122.3975187,37.7932969,9.0060000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8600000,-0.0700000,0.1100000
MsgID.LOCAL_POSITION,179.3740000,90.7192764,-5.8181653,-9.0068645
MsgID.LOCAL_VELOCITY,179.3740000,-8.8662186,-0.0718140,0.1175223
MsgID.GLOBAL_POSITION,0.0000000,-122.3975209,37.7932770,9.0050000
MsgID.LOCAL_VELOCITY,0.0000000,-7.8800000,-0.1500000,0.0400000
MsgID.LOCAL_POSITION,179.6240000,88.5075836,-6.0104270,-9.0052414
MsgID.LOCAL_VELOCITY,179.6240000,-7.8847275,-0.1541341,0.0418381
MsgID.GLOBAL_POSITION,0.0000000,-122.3975220,37.7932634,9.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-5.9400000,-0.1200000,0.0400000
MsgID.LOCAL_POSITION,179.8740000,86.9948196,-6.1121726,-9.0045691
MsgID.LOCAL_VELOCITY,179.8740000,-5.9403567,-0.1242601,0.0422540
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975223,37.7932507,8.9000000
MsgID.LOCAL_VELOCITY,0.0000000,-5.0300000,-0.1200000,1.0800000
MsgID.LOCAL_POSITION,180.1240000,85.5836258,-6.1354556,-8.9009285
MsgID.LOCAL_VELOCITY,180.1240000,-5.0315361,-0.1236856,1.0843110
MsgID.GLOBAL_POSITION,0.0000000,-122.3975221,37.7932371,8.5380000
MsgID.LOCAL_VELOCITY,0.0000000,-5.6800000,-0.2200000,1.6600000
MsgID.LOCAL_POSITION,180.3740000,84.0725174,-6.1186547,-8.5382166
MsgID.LOCAL_VELOCITY,180.3740000,-5.6865067,-0.2217561,1.6681882
MsgID.GLOBAL_POSITION,0.0000000,-122.3975243,37.7932236,8.0910000
MsgID.LOCAL_VELOCITY,0.0000000,-6.6300000,-0.3200000,1.8700000
MsgID.LOCAL_POSITION,180.6240000,82.5781860,-6.3148618,-8.0912523
MsgID.LOCAL_VELOCITY,180.6240000,-6.6323805,-0.3283592,1.8712984
MsgID.GLOBAL_POSITION,0.0000000,-122.3975241,37.7932089,7.6180000
MsgID.LOCAL_VELOCITY,0.0000000,-7.3900000,-0.4200000,1.9200000
MsgID.LOCAL_POSITION,180.8740000,80.9380264,-6.2979426,-7.6189113
MsgID.LOCAL_VELOCITY,180.8740000,-7.3980699,-0.4295956,1.9286425
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975250,37.7931917,7.1340000
MsgID.LOCAL_VELOCITY,0.0000000,-8.1300000,-0.5200000,1.9400000
MsgID.LOCAL_POSITION,181.1240000,79.0364532,-6.3781424,-7.1343074
MsgID.LOCAL_VELOCITY,181.1240000,-8.1328020,-0.5257028,1.9410690
MsgID.GLOBAL_POSITION,0.0000000,-122.3975265,37.7931740,6.6500000
MsgID.LOCAL_VELOCITY,0.0000000,-8.5600000,-0.5800000,1.9300000
MsgID.LOCAL_POSITION,181.3740000,77.0594177,-6.5089588,-6.6500120
MsgID.LOCAL_VELOCITY,181.3740000,-8.5603666,-0.5834149,1.9339778
MsgID.GLOBAL_POSITION,0.0000000,-122.3975280,37.7931534,6.1550000
MsgID.LOCAL_VELOCITY,0.0000000,-8.6900000,-0.6000000,1.9300000
MsgID.LOCAL_POSITION,181.6240000,74.7771530,-6.6447577,-6.1559234
MsgID.LOCAL_VELOCITY,181.6240000,-8.6922016,-0.6096795,1.9326686
MsgID.GLOBAL_POSITION,0.0000000,-122.3975316,37.7931320,5.8540000
MsgID.LOCAL_VELOCITY,0.0000000,-9.1900000,-0.6500000,0.0600000
MsgID.LOCAL_POSITION,181.8740000,72.3985214,-6.9615564,-5.8542385
MsgID.LOCAL_VELOCITY,181.8740000,-9.1950188,-0.6541924,0.0618480
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975330,37.7931114,5.9550000
MsgID.LOCAL_VELOCITY,0.0000000,-9.2000000,-0.6300000,-0.7100000
MsgID.LOCAL_POSITION,182.1240000,70.1138458,-7.0895033,-5.9558601
MsgID.LOCAL_VELOCITY,182.1240000,-9.2005892,-0.6360443,-0.7147648
MsgID.GLOBAL_POSITION,0.0000000,-122.3975344,37.7930930,6.0320000
MsgID.LOCAL_VELOCITY,0.0000000,-8.9100000,-0.6100000,-0.1400000
MsgID.LOCAL_POSITION,182.3750000,68.0603943,-7.2082314,-6.0327315
MsgID.LOCAL_VELOCITY,182.3750000,-8.9150715,-0.6103908,-0.1469652
MsgID.GLOBAL_POSITION,0.0000000,-122.3975347,37.7930718,5.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8300000,-0.6000000,0.0600000
MsgID.LOCAL_POSITION,182.6250000,65.7062302,-7.2375712,-5.9890256
MsgID.LOCAL_VELOCITY,182.6250000,-8.8370857,-0.6068925,0.0680938
MsgID.GLOBAL_POSITION,0.0000000,-122.3975350,37.7930503,5.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-8.9200000,-0.6400000,-0.1700000
MsgID.LOCAL_POSITION,182.8750000,63.3201447,-7.2653823,-5.9771342
MsgID.LOCAL_VELOCITY,182.8750000,-8.9211140,-0.6430881,-0.1757868
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975389,37.7930310,5.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8800000,-0.6700000,-0.1000000
MsgID.LOCAL_POSITION,183.1250000,61.1730728,-7.6096382,-5.9953370
MsgID.LOCAL_VELOCITY,183.1250000,-8.8855162,-0.6792027,-0.1096406
MsgID.GLOBAL_POSITION,0.0000000,-122.3975421,37.7930119,6.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8400000,-0.6600000,0.0000000
MsgID.LOCAL_POSITION,183.3750000,59.0540619,-7.8959966,-6.0070066
MsgID.LOCAL_VELOCITY,183.3750000,-8.8474703,-0.6618168,-0.0087704
MsgID.GLOBAL_POSITION,0.0000000,-122.3975414,37.7929926,6.0050000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8500000,-0.6200000,0.0200000
MsgID.LOCAL_POSITION,183.6250000,56.9077110,-7.8338079,-6.0052919
MsgID.LOCAL_VELOCITY,183.6250000,-8.8514147,-0.6270736,0.0213263
MsgID.GLOBAL_POSITION,0.0000000,-122.3975442,37.7929735,6.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8400000,-0.6500000,0.0700000
MsgID.LOCAL_POSITION,183.8750000,54.7896729,-8.0845318,-6.0095758
MsgID.LOCAL_VELOCITY,183.8750000,-8.8494768,-0.6512937,0.0792996
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975454,37.7929523,6.0120000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8500000,-0.6500000,0.0500000
MsgID.LOCAL_POSITION,184.1250000,52.4304466,-8.1942787,-6.0122705
MsgID.LOCAL_VELOCITY,184.1250000,-8.8572674,-0.6518120,0.0582387
MsgID.GLOBAL_POSITION,0.0000000,-122.3975466,37.7929312,6.0050000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8400000,-0.6600000,0.1000000
MsgID.LOCAL_POSITION,184.3750000,50.0831604,-8.2997656,-6.0054674
MsgID.LOCAL_VELOCITY,184.3750000,-8.8454647,-0.6690404,0.1074202
MsgID.GLOBAL_POSITION,0.0000000,-122.3975505,37.7929119,5.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8600000,-0.7000000,0.0200000
MsgID.LOCAL_POSITION,184.6250000,47.9469490,-8.6408844,-5.9947295
MsgID.LOCAL_VELOCITY,184.6250000,-8.8656111,-0.7085616,0.0268581
MsgID.GLOBAL_POSITION,0.0000000,-122.3975527,37.7928936,5.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8600000,-0.6200000,-0.0400000
MsgID.LOCAL_POSITION,184.8750000,45.9080009,-8.8357420,-5.9996748
MsgID.LOCAL_VELOCITY,184.8750000,-8.8656120,-0.6253602,-0.0464508
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975531,37.7928735,5.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-8.0000000,-0.4700000,-0.0200000
MsgID.LOCAL_POSITION,185.1250000,43.6709633,-8.8709536,-5.9927273
MsgID.LOCAL_VELOCITY,185.1250000,-8.0055237,-0.4711372,-0.0242274
MsgID.GLOBAL_POSITION,0.0000000,-122.3975530,37.7928573,5.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-6.0100000,-0.3600000,-0.1100000
MsgID.LOCAL_POSITION,185.3750000,41.8780632,-8.8672981,-5.9848762
MsgID.LOCAL_VELOCITY,185.3750000,-6.0187736,-0.3612658,-0.1195669
MsgID.GLOBAL_POSITION,0.0000000,-122.3975554,37.7928453,5.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1300000,-0.2600000,-0.4800000
MsgID.LOCAL_POSITION,185.6260000,40.5455513,-9.0789595,-5.9997983
MsgID.LOCAL_VELOCITY,185.6260000,-4.1307697,-0.2637952,-0.4874589
MsgID.GLOBAL_POSITION,0.0000000,-122.3975557,37.7928368,6.3490000
MsgID.LOCAL_VELOCITY,0.0000000,-4.4200000,0.2500000,-2.4600000
MsgID.LOCAL_POSITION,185.8760000,39.5980606,-9.1020670,-6.3490558
MsgID.LOCAL_VELOCITY,185.8760000,-4.4239564,0.2538725,-2.4663887
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975547,37.7928245,7.1090000
MsgID.LOCAL_VELOCITY,0.0000000,-6.6700000,0.7600000,-3.7800000
MsgID.LOCAL_POSITION,186.1260000,38.2312126,-9.0142097,-7.1099472
MsgID.LOCAL_VELOCITY,186.1260000,-6.6712608,0.7677020,-3.7842491
MsgID.GLOBAL_POSITION,0.0000000,-122.3975531,37.7928080,8.1800000
MsgID.LOCAL_VELOCITY,0.0000000,-8.1100000,1.1700000,-4.6200000
MsgID.LOCAL_POSITION,186.3760000,36.3961449,-8.8773527,-8.1803217
MsgID.LOCAL_VELOCITY,186.3760000,-8.1179504,1.1751391,-4.6270189
MsgID.GLOBAL_POSITION,0.0000000,-122.3975478,37.7927901,9.3750000
MsgID.LOCAL_VELOCITY,0.0000000,-8.7400000,1.3700000,-4.8400000
MsgID.LOCAL_POSITION,186.6260000,34.4048424,-8.4066887,-9.3751783
MsgID.LOCAL_VELOCITY,186.6260000,-8.7405148,1.3715833,-4.8432183
MsgID.GLOBAL_POSITION,0.0000000,-122.3975430,37.7927701,10.6210000
MsgID.LOCAL_VELOCITY,0.0000000,-8.8400000,1.4000000,-4.8900000
MsgID.LOCAL_POSITION,186.8760000,32.1876564,-7.9754157,-10.6216288
MsgID.LOCAL_VELOCITY,186.8760000,-8.8408375,1.4007111,-4.8984504
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975384,37.7927491,11.8660000
MsgID.LOCAL_VELOCITY,0.0000000,-8.7500000,1.3800000,-4.4500000
MsgID.LOCAL_POSITION,187.1260000,29.8522320,-7.5710359,-11.8662996
MsgID.LOCAL_VELOCITY,187.1260000,-8.7509041,1.3801104,-4.4511857
MsgID.GLOBAL_POSITION,0.0000000,-122.3975341,37.7927286,12.6830000
MsgID.LOCAL_VELOCITY,0.0000000,-8.2100000,1.2900000,-1.7900000
MsgID.LOCAL_POSITION,187.3760000,27.5805702,-7.1862073,-12.6837816
MsgID.LOCAL_VELOCITY,187.3760000,-8.2196932,1.2963324,-1.7990795
MsgID.GLOBAL_POSITION,0.0000000,-122.3975323,37.7927120,12.8610000
MsgID.LOCAL_VELOCITY,0.0000000,-7.7400000,1.2200000,0.6100000
MsgID.LOCAL_POSITION,187.6260000,25.7289600,-7.0233541,-12.8614025
MsgID.LOCAL_VELOCITY,187.6260000,-7.7483778,1.2217329,0.6169358
MsgID.GLOBAL_POSITION,0.0000000,-122.3975295,37.7926933,12.5930000
MsgID.LOCAL_VELOCITY,0.0000000,-7.8900000,1.2400000,1.5900000
MsgID.LOCAL_POSITION,187.8760000,23.6538563,-6.7792630,-12.5933619
MsgID.LOCAL_VELOCITY,187.8760000,-7.8930049,1.2483900,1.5999886
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
